folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.12654344806297269,0.42931673639158785,0.8002167207118737,0.10304075500681101,0.06825372909447039,0.5471014492753623,0.12136637642330877,0.007177033492822967
fold2,0.11642156862745098,0.45750118163732806,0.82261270457242,0.12700142438470907,0.07050847457627119,0.5060827250608273,0.12377268670038678,0.0024509803921568627
fold3,0.10513592771657287,0.4109761241445014,0.80942664544854,0.11902791154045463,0.08297832932024449,0.5579078455790785,0.14446952595936793,0.009828009828009828
fold4,0.10357057937703099,0.41911521937877966,0.8196539614495807,0.1305104715590339,0.08274947926529067,0.5329268292682927,0.14325520406490738,0.014742014742014743
fold5,0.10806847903622097,0.4444093501684186,0.8234528673551049,0.1134176338447948,0.0821377331420373,0.5768261964735516,0.14379905808477236,0.012285012285012284
fold6,0.10218356186098121,0.44361223125669647,0.8016445825519578,0.10611446939571258,0.07660818713450293,0.4833948339483395,0.13225643614336194,0.014742014742014743
fold7,0.10104020570359981,0.5456371777580103,0.8110739254674013,0.08535059231297756,0.06431123461691148,0.4065244667503137,0.11105398457583547,0.0
fold8,0.14434889434889434,0.4179143427679334,0.8353629611099739,0.11938756651222733,0.0726767275615568,0.6622436670687576,0.13097936299654062,0.002457002457002457
fold9,0.14034635808829357,0.42006703334376805,0.8251780415690382,0.10217129663246868,0.06759002770083103,0.5816448152562574,0.12110683707656036,0.004914004914004914
fold10,0.09910767622461171,0.4785263614486259,0.8032721654222255,0.09433643761408876,0.07211994685898653,0.475,0.12522656121272038,0.0023148148148148147
mean(std),0.11467666990466292(0.015892459073075405),0.446707575829565(0.03848395902971243),0.8151894575658115(0.011179795776563762),0.11003585588032783(0.013670341445806979),0.07399338692711027(0.006447050772850238),0.532965282868078(0.06659992242503762),0.1297286033237762(0.010746814257232031),0.0070910887667853615(0.005219096569148073)
