folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.14603174603174604,0.48176872799905357,0.6312120015791551,0.10499325194047449,0.16589861751152074,0.4235294117647059,0.23841059602649006,0.02857142857142857
fold2,0.12063492063492064,0.4861030509009469,0.6280509737423565,0.08115296785218287,0.16265060240963855,0.34615384615384615,0.22131147540983606,0.0
fold3,0.19682539682539682,0.5117085850590255,0.6383701060081358,0.10380333258818888,0.14696485623003194,0.5168539325842697,0.22885572139303484,0.0
fold4,0.1326984126984127,0.5189449029573817,0.6662964849719818,0.08110768240237098,0.14356435643564355,0.4461538461538462,0.21722846441947566,0.0
fold5,0.1345679012345679,0.46227004259352644,0.7003464471726191,0.12989525008513622,0.20869565217391303,0.5714285714285714,0.3057324840764331,0.05555555555555555
fold6,0.14135802469135803,0.4325260418849916,0.6946663676543418,0.11692283034802141,0.15517241379310345,0.5217391304347826,0.23920265780730898,0.0
fold7,0.14793650793650795,0.43762371632628666,0.705167074517617,0.09974416049892426,0.14754098360655737,0.5901639344262295,0.2360655737704918,0.02857142857142857
fold8,0.16358024691358025,0.6207256203457452,0.6296351724367288,0.07624267997468251,0.13618677042801555,0.44871794871794873,0.208955223880597,0.0
fold9,0.2057142857142857,0.44366967139216507,0.7264900494144723,0.11501454520132445,0.16066481994459833,0.7341772151898734,0.2636363636363636,0.02857142857142857
fold10,0.12063492063492064,0.5892837907734192,0.6473383244913813,0.098235218891849,0.17365269461077845,0.35802469135802467,0.23387096774193547,0.02857142857142857
mean(std),0.15099823633156967(0.02797848622243392),0.4984624150232542(0.06048497764562967),0.6667573001988789(0.03503327136632368),0.1007111919783155(0.01649122536880289),0.1600991767143801(0.01945629345742533),0.4956942528212099(0.11128541211658262),0.23932695281619668(0.026242886242670686),0.016984126984126983(0.01862020456763538)
