folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.03735144312393888,0.7720014171970282,0.6258467887523835,0.038419741158960685,0.09620991253644315,0.15942028985507245,0.12,0.03349282296650718
fold2,0.03674493991144845,0.6619154643303559,0.6308038876642776,0.04317122748041707,0.1299072091363312,0.22141119221411193,0.16374269005847952,0.024509803921568627
fold3,0.0382618689070302,0.7464350068119268,0.6311924639793967,0.04831391725034022,0.10941828254847645,0.19676214196762143,0.14063195371606588,0.029484029484029485
fold4,0.039411111991757154,0.6346551795684616,0.638172993975146,0.04877942693406679,0.13029728020240355,0.25121951219512195,0.17159516867971678,0.0171990171990172
fold5,0.037964650867876676,0.6902355539275624,0.6213645335344633,0.038163661478137684,0.1087866108786611,0.1964735516372796,0.1400359066427289,0.022113022113022112
fold6,0.04297772846159943,0.6607698656345518,0.6375906175736815,0.04163820063331367,0.10809248554913295,0.23001230012300122,0.14707038930397168,0.004914004914004914
fold7,0.037712326632382734,0.810667521681136,0.626816469276755,0.03826259021883722,0.0852148579752367,0.1468005018820577,0.10783410138248847,0.01932367149758454
fold8,0.03776650550844099,0.7226777305479127,0.6247270674243917,0.04080999467750604,0.11231101511879049,0.1881785283474065,0.1406672678088368,0.022113022113022112
fold9,0.03719188396607751,0.7356794677772334,0.6227382866206945,0.038062039034816995,0.10138248847926268,0.1573301549463647,0.12330686595049042,0.0343980343980344
fold10,0.03210872162485066,0.8108052020639579,0.6134054019481504,0.03485323779620173,0.09507042253521127,0.135,0.1115702479338843,0.03009259259259259
mean(std),0.03774911809954027(0.00252393968243492),0.7245842409540126(0.0591300999577536),0.6272658510749339(0.0071386280488993535),0.04104740366625981(0.004333108505040751),0.10766905649599497(0.01366146865883759),0.18826081731680372(0.03645519653847558),0.13664545914766626(0.020054509314978076),0.023764002119938316(0.008394331515838321)
