folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.08761904761904762,0.5654957192999165,0.5609553888669562,0.07539348188474099,0.19540229885057472,0.2,0.19767441860465115,0.05714285714285714
fold2,0.07492063492063492,0.672001051735271,0.5698919205933233,0.06483387272893586,0.22972972972972974,0.21794871794871795,0.2236842105263158,0.05714285714285714
fold3,0.12571428571428572,0.5206140887628925,0.6483357781239132,0.1364604156947292,0.21164021164021163,0.449438202247191,0.28776978417266186,0.0
fold4,0.0838095238095238,0.6538027421083901,0.6262659195109526,0.09364004324450309,0.1981981981981982,0.3384615384615385,0.25,0.05714285714285714
fold5,0.11481481481481481,0.5987223111320946,0.5304090711805555,0.05609019296293686,0.1015625,0.15476190476190477,0.12264150943396226,0.027777777777777776
fold6,0.0808641975308642,0.6375456341659782,0.5598678739289286,0.06827794166241867,0.16304347826086957,0.21739130434782608,0.18633540372670807,0.0
fold7,0.10666666666666667,0.6450491312078774,0.6245804188232238,0.10433802848520841,0.15483870967741936,0.39344262295081966,0.2222222222222222,0.02857142857142857
fold8,0.08333333333333333,0.6255225807594582,0.5715811965811967,0.07006225133296803,0.2,0.24358974358974358,0.21965317919075145,0.08333333333333333
fold9,0.1288888888888889,0.6194762979187447,0.6072014824341705,0.06980138520683837,0.15934065934065933,0.3670886075949367,0.2222222222222222,0.0
fold10,0.1180952380952381,0.5636685486786599,0.5914646239278101,0.07732808124079078,0.18181818181818182,0.37037037037037035,0.24390243902439024,0.0
mean(std),0.10047266313932982(0.019424906379687287),0.6101898105769282(0.045082886358037505),0.589055367397103(0.03499914075906413),0.08162256944440704(0.022605460239846706),0.1795573967515844(0.034559752561118026),0.29524930122730486(0.09465864975938801),0.2176105389123885(0.0414016395116171),0.03111111111111111(0.029409661567240484)
