folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.15336085815712303,0.4734643049445586,0.8111434709866461,0.10920487268336712,0.057536970299490495,0.5591787439613527,0.10433802816901408,0.007177033492822967
fold2,0.13976518026565465,0.453810722337971,0.8311451900151889,0.12052581905768596,0.06331236897274634,0.551094890510949,0.1135765325310267,0.00980392156862745
fold3,0.1330942379329476,0.4708903796358855,0.8292068189371906,0.1259675044633153,0.0670571010248902,0.5703611457036114,0.12000524040351107,0.009828009828009828
fold4,0.11377506538796861,0.37389295758891344,0.8321578669933893,0.13532449317067552,0.08217317487266554,0.5902439024390244,0.14426229508196722,0.007371007371007371
fold5,0.15275025758896726,0.424026119775749,0.836484280531737,0.12080483852574277,0.06383247130061814,0.6372795969773299,0.11604173833276,0.014742014742014743
fold6,0.10022192280256796,0.4610064894898281,0.8171485835289326,0.11129897341644335,0.07911957168352171,0.4907749077490775,0.1362704918032787,0.012285012285012284
fold7,0.09217702976468754,0.5247254219800569,0.8063461208126211,0.08497721313166906,0.0727470141150923,0.4203262233375157,0.12402813772676786,0.0
fold8,0.15966553063327257,0.44771358735455585,0.8380121242560674,0.11876971082363523,0.06288547587374531,0.6272617611580217,0.11431083754671356,0.007371007371007371
fold9,0.15811999682967426,0.40438660871043186,0.8265074048486253,0.10690061512729936,0.06345519012104169,0.6185935637663885,0.11510312707917499,0.004914004914004914
fold10,0.13060035842293907,0.5021921923102974,0.8161425011370528,0.10542827375097434,0.05944254835039818,0.5225,0.10674157303370786,0.0023148148148148147
mean(std),0.13335304377858026(0.023038024577315682),0.4536108784128247(0.042252702503872135),0.824429436204745(0.010425868277763314),0.11392023141508081(0.013061472082126806),0.06715618866142099(0.007808249415598333),0.5587614735603272(0.06381480749506452),0.1194678001707922(0.011836973310012799),0.007580682638732174(0.0041948397956766866)
