folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.14285714285714285,0.47635153333279,0.558507698381366,0.06372019161155845,0.17889908256880735,0.4588235294117647,0.25742574257425743,0.11428571428571428
fold2,0.08444444444444445,0.5285121998300293,0.5245962009489065,0.06373014508897215,0.25225225225225223,0.358974358974359,0.2962962962962963,0.08571428571428572
fold3,0.15746031746031747,0.559230228374206,0.46141893628926156,0.05765145923633308,0.1336405529953917,0.3258426966292135,0.1895424836601307,0.05714285714285714
fold4,0.14857142857142858,0.5983894579162385,0.4894549159449822,0.038995429018117735,0.1141552511415525,0.38461538461538464,0.176056338028169,0.05714285714285714
fold5,0.19876543209876543,0.49832025953823966,0.5271926153273809,0.06722860276807258,0.11858974358974358,0.44047619047619047,0.18686868686868688,0.1111111111111111
fold6,0.10185185185185185,0.5302321379628053,0.5173987796559489,0.048914168276805524,0.16666666666666666,0.34782608695652173,0.22535211267605634,0.1388888888888889
fold7,0.10920634920634921,0.6553508002362698,0.6029083742988933,0.05186633364813673,0.16363636363636364,0.4426229508196721,0.23893805309734514,0.05714285714285714
fold8,0.13209876543209875,0.5139278106362524,0.6967973660580664,0.13754039130091067,0.23228346456692914,0.7564102564102564,0.35542168674698793,0.08333333333333333
fold9,0.07174603174603175,0.600224289856887,0.6865734786434712,0.3742677370236306,0.3629032258064516,0.569620253164557,0.4433497536945813,0.02857142857142857
fold10,0.10158730158730159,0.6305498001668067,0.4364123159303882,0.04664613563144897,0.13761467889908258,0.18518518518518517,0.15789473684210525,0.02857142857142857
