folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.17832613057570612,0.8343301406766237,0.5007560740712957,0.01597614989844904,0.027830770957243855,0.2995169082125604,0.05092925351678817,0.004784688995215311
fold2,0.13887571157495257,0.7970652168945311,0.5210683010461261,0.018945438801930038,0.04098845812370524,0.33698296836982966,0.07308707124010554,0.012254901960784314
fold3,0.12298882460172783,0.7025236213171685,0.5123188501189602,0.01782839333558277,0.05383091149273448,0.40597758405977585,0.09505758856976236,0.007371007371007371
fold4,0.12285012285012285,0.6400161621149505,0.5122747066175142,0.018195347423985334,0.060313828048381826,0.45,0.10637071202075526,0.009828009828009828
fold5,0.12237457398747721,0.6648426594797976,0.5200063608683274,0.01754856448902382,0.05812807881773399,0.44584382871536526,0.10284718187100524,0.004914004914004914
fold6,0.08064516129032258,0.7796963264687516,0.4848753199041405,0.01643633787467271,0.051994497936726274,0.23247232472324722,0.08498201438848921,0.029484029484029485
fold7,0.13438912264297959,0.6875343942881345,0.4857404680679043,0.015645963237946838,0.04078868151715834,0.34002509410288584,0.07283967208708507,0.016908212560386472
fold8,0.20779503844019973,0.6756759196281353,0.5989210130920882,0.025338524617577168,0.04759228030728874,0.6127864897466827,0.08832478483873772,0.0171990171990172
fold9,0.22572719346912895,0.6688722791093146,0.5193063520595764,0.016653052748452468,0.03775733683749453,0.5137067938021455,0.07034437734617267,0.014742014742014743
fold10,0.13088037634408603,0.8201849833292064,0.4604554370072772,0.01399575268058617,0.026672763298277703,0.21875,0.04754788751528325,0.0023148148148148147
