folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.015974687451767246,1.0,0.8249965333778879,0.0917395956925219,0.0,0.0,0.0,0.0
fold2,0.01624762808349146,0.9828431372549019,0.8365598541612587,0.09700426222627047,0.0,0.0,0.0,0.01715686274509804
fold3,0.015911072362685266,0.9901719901719902,0.8478752849571581,0.09994028126280449,0.0,0.0,0.0,0.009828009828009828
fold4,0.030098280098280097,0.8059939295715491,0.8404968907941175,0.0983664002633482,0.0647571606475716,0.06341463414634146,0.0640788662969809,0.004914004914004914
fold5,0.015732741539193153,0.9877149877149877,0.8498766237987546,0.09981151094818626,0.0,0.0,0.0,0.012285012285012284
fold6,0.01610921772212095,0.9533169533169533,0.8459087878563812,0.09970509766422159,0.0,0.0,0.0,0.04668304668304668
fold7,0.015525167523765,1.0,0.844123075951407,0.0961871465029698,0.0,0.0,0.0,0.0
fold8,0.024391693746532456,0.9680589680589681,0.8299411862209689,0.09634610769587994,0.0024752475247524753,0.0012062726176115801,0.0016220600162206002,0.002457002457002457
fold9,0.03253546801933899,0.93281707934296,0.8301858791037605,0.0959413676425648,0.003708281829419036,0.003575685339690107,0.0036407766990291263,0.0
fold10,0.014934289127837515,1.0,0.8424044875682232,0.09112237805100451,0.0,0.0,0.0,0.0
