folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.15428571428571428,0.41300854081742383,0.5557836557441769,0.06979141213409008,0.1814516129032258,0.5294117647058824,0.2702702702702703,0.11428571428571428
fold2,0.24126984126984127,0.5058414615100661,0.6244797286881456,0.07914702142791298,0.15207373271889402,0.8461538461538461,0.2578125,0.11428571428571428
fold3,0.14539682539682539,0.433441053212498,0.6017360533518835,0.10745790490826773,0.21311475409836064,0.5842696629213483,0.3123123123123123,0.17142857142857143
fold4,0.15619047619047619,0.575162506743902,0.5224656138563424,0.041306395878545364,0.1306122448979592,0.49230769230769234,0.2064516129032258,0.11428571428571428
fold5,0.25864197530864197,0.48820553495703173,0.5749860491071429,0.06533718641351395,0.13186813186813187,0.7142857142857143,0.22263450834879406,0.1111111111111111
fold6,0.10925925925925926,0.5634463717765076,0.5771591960306113,0.06764932820970086,0.1896551724137931,0.4782608695652174,0.2716049382716049,0.1111111111111111
fold7,0.13523809523809524,0.6132491106473851,0.5355696558892955,0.042715845824495474,0.12376237623762376,0.4098360655737705,0.19011406844106463,0.02857142857142857
fold8,0.19012345679012346,0.6292957504444341,0.5688416641724034,0.067603704074801,0.13141025641025642,0.5256410256410257,0.21025641025641026,0.05555555555555555
fold9,0.12317460317460317,0.5572066881720975,0.6435473498950789,0.12688878177547164,0.2222222222222222,0.5822784810126582,0.32167832167832167,0.05714285714285714
fold10,0.08190476190476191,0.6855742296918766,0.33749814071099216,0.03912619969564496,0.1,0.07407407407407407,0.0851063829787234,0.02857142857142857
