folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.13933477388485876,0.4399152965703336,0.7816571505048199,0.08966020744830788,0.06265389876880985,0.5531400966183575,0.11255836814942247,0.0023923444976076554
fold2,0.12901249209361162,0.4816055651901218,0.8013324064418955,0.12293326977996094,0.06256709093697285,0.49635036496350365,0.1111262426801035,0.007352941176470588
fold3,0.1153404137275105,0.4459753869574938,0.7954725051368453,0.10627828822785731,0.07373428474345906,0.5404732254047323,0.1297652862909254,0.004914004914004914
fold4,0.09833954188792898,0.5155523154105707,0.7892474852227976,0.11394531595712334,0.07646698016765488,0.4560975609756098,0.13097531080371214,0.009828009828009828
fold5,0.10882143140207656,0.47089778689415734,0.7959591498788726,0.09969000535095278,0.07476466328747285,0.5201511335012594,0.13073757518201962,0.007371007371007371
fold6,0.09390108583656971,0.503082994264618,0.7735668734192125,0.09623462467002229,0.07675722294092281,0.43788437884378845,0.13061823518620436,0.014742014742014743
fold7,0.0738468131525635,0.5823108776700979,0.7735803024574511,0.07312880767432348,0.07277397260273973,0.3199498117942284,0.11857707509881422,0.004830917874396135
fold8,0.13200443845605137,0.4157804389675246,0.8199403067712211,0.10531538440935939,0.07639796659404502,0.6344993968636912,0.13637542131190045,0.007371007371007371
fold9,0.13450106998494096,0.4173319007301338,0.8059294602421962,0.09495205008672031,0.07182956671944725,0.5947556615017878,0.12817878243000258,0.007371007371007371
fold10,0.11310857228195938,0.4757900596521712,0.781658959975743,0.0880883057068872,0.06544372830937036,0.495,0.11560356152386513,0.004629629629629629
