folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.03642857142857143,0.29047619047619044,0.5044122240733028,0.03199594731509625,0.07407407407407407,0.07142857142857142,0.07272727272727272,0.34285714285714286
fold2,0.02857142857142857,0.2318986568986569,0.5984628578968202,0.03363220954130045,0.2,0.2727272727272727,0.23076923076923078,0.2857142857142857
fold3,0.04071428571428572,0.2587265528220858,0.5781743141539208,0.03516218538258123,0.14285714285714285,0.2222222222222222,0.17391304347826086,0.2857142857142857
fold4,0.020714285714285713,0.2521978021978022,0.5814627081824764,0.03937619080639675,0.2222222222222222,0.21052631578947367,0.21621621621621623,0.4857142857142857
fold5,0.03263888888888889,0.2649853801169591,0.5307470409121088,0.03202581692501048,0.13636363636363635,0.0967741935483871,0.11320754716981132,0.5
fold6,0.022222222222222223,0.2795677762783026,0.5727804733508649,0.04180764411027568,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.5277777777777778
fold7,0.017142857142857144,0.22857142857142856,0.5573663197853264,0.00987348332418755,0.0,0.0,0.0,0.5428571428571428
fold8,0.035416666666666666,0.3038194444444444,0.4978247673006879,0.022390109890109894,0.04,0.03571428571428571,0.03773584905660377,0.4722222222222222
fold9,0.03357142857142857,0.3392857142857143,0.5225425790754258,0.03281472913051861,0.13043478260869565,0.1,0.11320754716981132,0.37142857142857144
fold10,0.03428571428571429,0.30481423338566194,0.6050083298625571,0.041270789903689944,0.1875,0.21428571428571427,0.2,0.3142857142857143
mean(std),0.030170634920634924(0.007330231942274298),0.27543431794772466(0.033179795996622394),0.5548781614593491(0.03663139854508495),0.03203491063291668(0.009120274945007582),0.12913465949678765(0.067687160296497),0.13815733125580326(0.08590788090041326),0.1315671443429312(0.07377424883265989),0.4128571428571428(0.09756857644807215)
