folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.03142857142857143,0.29863945578231293,0.607832673885881,0.044325292547403944,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.4
fold2,0.06857142857142857,0.18332925175030437,0.6925715793640321,0.09603436700442014,0.12244897959183673,0.5454545454545454,0.2,0.08571428571428572
fold3,0.06571428571428571,0.15823296820643126,0.7247983599039681,0.11300599798449196,0.15789473684210525,0.5555555555555556,0.2459016393442623,0.14285714285714285
fold4,0.03785714285714286,0.23830891330891332,0.5840161591524068,0.0730994494005554,0.13043478260869565,0.3157894736842105,0.18461538461538463,0.2
fold5,0.049305555555555554,0.25774323142744193,0.6825476773735663,0.09103115126195645,0.1875,0.3870967741935484,0.25263157894736843,0.19444444444444445
fold6,0.02361111111111111,0.2364766081871345,0.663302344531279,0.061812022910309586,0.2222222222222222,0.3157894736842105,0.2608695652173913,0.3333333333333333
fold7,0.030714285714285715,0.10769230769230768,0.726749132796649,0.028225237245374495,0.11904761904761904,0.45454545454545453,0.18867924528301888,0.22857142857142856
fold8,0.0625,0.23177624740124741,0.6261002630513961,0.0489187407795049,0.13953488372093023,0.42857142857142855,0.21052631578947367,0.05555555555555555
fold9,0.035,0.26753663003663003,0.7113503649635038,0.09958811745006473,0.2978723404255319,0.4666666666666667,0.36363636363636365,0.2
fold10,0.06928571428571428,0.17333856619570906,0.6367268846314036,0.07367159673652976,0.12087912087912088,0.39285714285714285,0.18487394957983194,0.05714285714285714
mean(std),0.047398809523809524(0.016847863411816048),0.2153074179988433(0.05508523898276222),0.6655995439654087(0.047690250885936175),0.07297119733206112(0.02587597550634865),0.16645013520047286(0.054018528502093245),0.4005183658069906(0.11580614591715166),0.22455801962592484(0.05671213971408402),0.18976190476190474(0.10731993010307686)
