folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.04857142857142857,0.29047619047619044,0.6269132653061225,0.047611914279875434,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.08571428571428572
fold2,0.045,0.23606119856119853,0.648700356247526,0.06880476858446823,0.14035087719298245,0.36363636363636365,0.20253164556962025,0.11428571428571428
fold3,0.047142857142857146,0.13784595794768287,0.7261471230881281,0.09648414837649791,0.21739130434782608,0.5555555555555556,0.3125,0.08571428571428572
fold4,0.019285714285714285,0.2716269841269841,0.6137238461831624,0.0729123993765374,0.25,0.21052631578947367,0.22857142857142856,0.5714285714285714
fold5,0.07083333333333333,0.22788493183230024,0.6571121133725589,0.0721519308003562,0.1553398058252427,0.5161290322580645,0.23880597014925373,0.05555555555555555
fold6,0.05486111111111111,0.1731737641825361,0.7148968480314086,0.0610091492756523,0.11538461538461539,0.47368421052631576,0.18556701030927836,0.1388888888888889
fold7,0.02142857142857143,0.17216117216117216,0.732541396688265,0.023253155428566694,0.08695652173913043,0.18181818181818182,0.11764705882352941,0.4857142857142857
fold8,0.034027777777777775,0.20368701032763534,0.677041177660866,0.06384265314984928,0.2765957446808511,0.4642857142857143,0.3466666666666667,0.3888888888888889
fold9,0.037142857142857144,0.2512687969924812,0.73830900243309,0.06784296721383815,0.2962962962962963,0.5333333333333333,0.38095238095238093,0.22857142857142856
fold10,0.05071428571428571,0.18631881902558595,0.6592435443565181,0.060807698467012034,0.15873015873015872,0.35714285714285715,0.21978021978021978,0.2571428571428571
mean(std),0.04290079365079365(0.014729212604740836),0.2150504825633767(0.04616947651787984),0.6794628673367645(0.043195877218297894),0.06347207849526537(0.017844347431147888),0.18399024670542458(0.06770440772370065),0.39418258500601455(0.1282219597307157),0.2423498571298568(0.07666611932764587),0.24119047619047618(0.173336113269178)
