folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.055714285714285716,0.212525820044617,0.6561328613077885,0.052994509463504105,0.14285714285714285,0.35714285714285715,0.20408163265306123,0.11428571428571428
fold2,0.04,0.2964854964854965,0.6244227470642565,0.057338406250633835,0.075,0.13636363636363635,0.0967741935483871,0.22857142857142856
fold3,0.06357142857142857,0.14446031155451763,0.7378139246311133,0.08947854263255955,0.1702127659574468,0.5925925925925926,0.2644628099173554,0.17142857142857143
fold4,0.04857142857142857,0.2344322344322344,0.6091505011623918,0.07180085230421719,0.1111111111111111,0.3684210526315789,0.17073170731707318,0.14285714285714285
fold5,0.049305555555555554,0.18743354598617756,0.6880537558094278,0.10333479991747717,0.21428571428571427,0.4838709677419355,0.297029702970297,0.19444444444444445
fold6,0.04027777777777778,0.19131194706852603,0.7035260565206118,0.06683535396099646,0.15789473684210525,0.47368421052631576,0.23684210526315788,0.19444444444444445
fold7,0.03642857142857143,0.13505593505593505,0.7000785391714117,0.024834388427951312,0.08333333333333333,0.36363636363636365,0.13559322033898305,0.17142857142857143
fold8,0.05625,0.23540968853468852,0.62432972480777,0.04506718194569655,0.11594202898550725,0.2857142857142857,0.16494845360824742,0.1388888888888889
fold9,0.04857142857142857,0.2240023134759977,0.7101459854014598,0.06904584840544284,0.2361111111111111,0.5666666666666667,0.3333333333333333,0.17142857142857143
fold10,0.052142857142857144,0.2283097854526426,0.556018325697626,0.0467334705161568,0.11864406779661017,0.25,0.16091954022988506,0.17142857142857143
mean(std),0.04908333333333335(0.007970931299402436),0.2089427078090833(0.04474303675350277),0.6609672421573857(0.05366471429254388),0.06274633538246358(0.021519866187591465),0.1425392012280082(0.05023741087864437),0.3878092633016232(0.1360400240294159),0.2064716699179781(0.07121762198328817),0.16992063492063492(0.030728637801795626)
