folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.05928571428571429,0.2379671706739376,0.6244923990004164,0.04754991641044585,0.13333333333333333,0.35714285714285715,0.1941747572815534,0.11428571428571428
fold2,0.03142857142857143,0.2634095634095634,0.6544728856049611,0.09643639504524004,0.17647058823529413,0.2727272727272727,0.21428571428571427,0.2571428571428571
fold3,0.037142857142857144,0.17896475364409906,0.6972026651560519,0.12423911683104706,0.2549019607843137,0.48148148148148145,0.3333333333333333,0.17142857142857143
fold4,0.035,0.21670120814857657,0.5853500514501314,0.07444291777185252,0.1590909090909091,0.3684210526315789,0.2222222222222222,0.34285714285714286
fold5,0.049305555555555554,0.2299903637622936,0.6888779505025298,0.10742548321284852,0.20588235294117646,0.45161290322580644,0.2828282828282828,0.25
fold6,0.04722222222222222,0.1936384765332134,0.7601022260083707,0.06383510964277513,0.14492753623188406,0.5263157894736842,0.22727272727272727,0.1388888888888889
fold7,0.02,0.21904761904761902,0.6910465344590614,0.02052938595238644,0.05263157894736842,0.09090909090909091,0.06666666666666667,0.2857142857142857
fold8,0.06736111111111111,0.2438568376068376,0.5873887090246864,0.03492741192024382,0.09411764705882353,0.2857142857142857,0.1415929203539823,0.1111111111111111
fold9,0.020714285714285713,0.3223214285714286,0.7204379562043796,0.07688904469432521,0.52,0.43333333333333335,0.4727272727272727,0.4857142857142857
fold10,0.041428571428571426,0.2249800324988295,0.6117242815493545,0.05799113548787009,0.2,0.35714285714285715,0.2564102564102564,0.4
mean(std),0.04088888888888889(0.01460148638015843),0.23308774538963978(0.037481142700058055),0.6621095658959942(0.055926254345309706),0.07042659169690346(0.030774117800043944),0.1941355906623103(0.12154754059220158),0.3624800923782248(0.11906298320231624),0.24115141533820114(0.10388984710622004),0.25571428571428567(0.11996304125572069)
