folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.05071428571428571,0.22241168707334122,0.5628514160766346,0.025614744093335213,0.10909090909090909,0.21428571428571427,0.14457831325301204,0.08571428571428572
fold2,0.041428571428571426,0.2113111738111738,0.693989972291859,0.04301539561907176,0.17857142857142858,0.45454545454545453,0.2564102564102564,0.2571428571428571
fold3,0.056428571428571425,0.22930910310388417,0.6387337811227105,0.03043424566898371,0.11764705882352941,0.2962962962962963,0.16842105263157894,0.2571428571428571
fold4,0.03214285714285714,0.2521978021978022,0.6615915240672282,0.02099297949232419,0.1388888888888889,0.2631578947368421,0.18181818181818182,0.22857142857142856
fold5,0.05138888888888889,0.22995693390430233,0.6788845898486688,0.07885326327807965,0.2054794520547945,0.4838709677419355,0.28846153846153844,0.25
fold6,0.03611111111111111,0.18941495476583195,0.7626949146264677,0.05051394196088683,0.2,0.5789473684210527,0.2972972972972973,0.3888888888888889
fold7,0.025,0.1402930402930403,0.81150598861182,0.04127503499026408,0.14705882352941177,0.45454545454545453,0.2222222222222222,0.34285714285714286
fold8,0.07152777777777777,0.15448020135520135,0.681859571023877,0.058811974068518943,0.1559633027522936,0.6071428571428571,0.24817518248175183,0.19444444444444445
fold9,0.08285714285714285,0.14632826055523424,0.7988564476885643,0.09008358824378682,0.16923076923076924,0.7333333333333333,0.275,0.14285714285714285
fold10,0.055,0.2157275055771296,0.5668211162015826,0.03484160047096814,0.12307692307692308,0.2857142857142857,0.17204301075268819,0.17142857142857143
mean(std),0.05025992063492064(0.016796950276173558),0.1991430662636941(0.037391123705478375),0.6857789321559413(0.0816704434070199),0.047443676788621936(0.021506569842663473),0.1545007556018948(0.031897237322207346),0.4371839626763226(0.16193546771294018),0.22544270553285267(0.05255630564917108),0.2319047619047619(0.08539830057143286)
