folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.06785714285714285,0.23371042694350969,0.6201842982090796,0.03099617201051589,0.12359550561797752,0.39285714285714285,0.18803418803418803,0.11428571428571428
fold2,0.04642857142857143,0.17437933885302306,0.7352882966090513,0.07964288348113789,0.18840579710144928,0.5909090909090909,0.2857142857142857,0.17142857142857143
fold3,0.04642857142857143,0.18994796299086436,0.656780232526773,0.033231113984435096,0.14814814814814814,0.2962962962962963,0.19753086419753085,0.22857142857142856
fold4,0.03642857142857143,0.2679679969153653,0.645851594954076,0.019894721294095093,0.1,0.21052631578947367,0.13559322033898305,0.2
fold5,0.05625,0.18801328084953817,0.5917488953501682,0.04589825080489936,0.16216216216216217,0.3870967741935484,0.22857142857142856,0.16666666666666666
fold6,0.04027777777777778,0.18773741690408358,0.7476202822326754,0.050257662990821836,0.15789473684210525,0.47368421052631576,0.23684210526315788,0.2222222222222222
fold7,0.025,0.13076923076923075,0.7637279926696774,0.03255797769259924,0.16666666666666666,0.5454545454545454,0.2553191489361702,0.22857142857142856
fold8,0.04513888888888889,0.23530982905982908,0.6202321934439498,0.029400565485458004,0.16363636363636364,0.32142857142857145,0.21686746987951808,0.3055555555555556
fold9,0.07285714285714286,0.1667413726624253,0.779014598540146,0.07994926700453249,0.1896551724137931,0.7333333333333333,0.3013698630136986,0.2
fold10,0.045714285714285714,0.21685945633314055,0.5339962515618493,0.027159598089988517,0.10869565217391304,0.17857142857142858,0.13513513513513514,0.3142857142857143
mean(std),0.04823809523809524(0.013492809853305771),0.199143631228101(0.03772304722213019),0.6694444636097445(0.0782879967726319),0.04289882128384834(0.020216815047363265),0.1508860204762579(0.029360409916718542),0.41301577093597475(0.16568826370438805),0.21809777090840962(0.05326428734362087),0.21515873015873016(0.05771151136223849)
