folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.056428571428571425,0.1889848246991104,0.5831033944189921,0.025694120767341344,0.13043478260869565,0.32142857142857145,0.18556701030927836,0.11428571428571428
fold2,0.04357142857142857,0.18594578528789052,0.7543706293706294,0.046576565871986914,0.18032786885245902,0.5,0.26506024096385544,0.2
fold3,0.07285714285714286,0.21354242101698978,0.6349167813115373,0.02973297156180722,0.10526315789473684,0.37037037037037035,0.16393442622950818,0.05714285714285714
fold4,0.04357142857142857,0.15661268556005398,0.6353900682190634,0.022337948313648652,0.13793103448275862,0.42105263157894735,0.2077922077922078,0.34285714285714286
fold5,0.08819444444444445,0.1564288537972748,0.6717644634721491,0.08921330134681565,0.13636363636363635,0.5806451612903226,0.22085889570552147,0.05555555555555555
fold6,0.04583333333333333,0.1282004423451792,0.7937886588392163,0.0478366760071571,0.16901408450704225,0.631578947368421,0.26666666666666666,0.19444444444444445
fold7,0.05142857142857143,0.07022077022077022,0.7207932456312587,0.02184854882594162,0.09333333333333334,0.6363636363636364,0.16279069767441862,0.14285714285714285
fold8,0.06805555555555555,0.1861031704781705,0.6191192836908135,0.035015640107718314,0.1276595744680851,0.42857142857142855,0.19672131147540983,0.1388888888888889
fold9,0.04214285714285714,0.25909485251590514,0.7490997566909977,0.07590616847755492,0.24561403508771928,0.4666666666666667,0.3218390804597701,0.22857142857142856
fold10,0.07571428571428572,0.21255473849458814,0.6145746563931695,0.03309057952528092,0.11,0.39285714285714285,0.171875,0.05714285714285714
mean(std),0.058779761904761904(0.015500858570853761),0.17576885444159326(0.04924676819336351),0.6776920938037827(0.06806666321145692),0.042725252080525265(0.021830423547367573),0.14359415075984666(0.04247235399493495),0.4749534556495507(0.10428587422953561),0.21631055372766364(0.050052817837867546),0.15317460317460319(0.0868081292135481)
