folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.1972488038277512,0.27667342929310557,0.7077287169799635,0.061403957254729344,0.032178976402083975,0.42857142857142855,0.05986316989737742,0.0430622009569378
fold2,0.11966911764705883,0.22757149924866374,0.7102502004106304,0.06604548518059261,0.06408952187182096,0.5271966527196653,0.11428571428571428,0.12009803921568628
fold3,0.20036855036855036,0.23972113607667117,0.7257516630371075,0.07852204324035765,0.041830857835707794,0.5774058577405857,0.07801017524024872,0.06633906633906633
fold4,0.14957002457002458,0.24907424995359817,0.7263645020761642,0.07313999718744645,0.04932182490752158,0.49586776859504134,0.08971962616822429,0.08845208845208845
fold5,0.1312039312039312,0.2728470887892694,0.7444644384477168,0.07255932353284217,0.055633473585787754,0.5063829787234042,0.10025273799494525,0.10073710073710074
fold6,0.15964373464373463,0.23050654689931785,0.7164600808616726,0.06772112775902743,0.05104761904761905,0.5537190082644629,0.09347750261597489,0.07862407862407862
fold7,0.16980676328502414,0.24825541278845642,0.7173824248150923,0.058042145161606176,0.04292302234835048,0.5148936170212766,0.07924034053700066,0.08695652173913043
fold8,0.15982800982800982,0.2209489192945674,0.7377745615398141,0.09006403309298466,0.05576488319517709,0.6065573770491803,0.10213940648723258,0.02702702702702703
fold9,0.13433660933660935,0.2565635213719916,0.6872054878715483,0.05240134259488456,0.051756007393715345,0.4534412955465587,0.09290750725839901,0.07616707616707617
fold10,0.15376157407407406,0.2397098403836413,0.7255977039503967,0.07126610875998546,0.043691148775894535,0.49572649572649574,0.08030460366908965,0.046296296296296294
mean(std),0.15754371187847682(0.025130050654880557),0.24618716440992827(0.017531698813568423),0.7198979779990106(0.015361537154798446),0.06911655637644568(0.010162800308413008),0.048823733536367854(0.008535212199220262),0.51597624799581(0.05097723058505766),0.08902007841542067(0.014543238711056368),0.07337594955544881(0.02688607953426992)
