folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.10998803827751197,0.25569673735575743,0.6883073302158497,0.03302294208164139,0.050225733634311515,0.363265306122449,0.08824987605354487,0.03349282296650718
fold2,0.10716911764705882,0.27943701185494185,0.7068323568003926,0.040538411163285576,0.05112960760998811,0.3598326359832636,0.08953669963560645,0.0661764705882353
fold3,0.05067567567567568,0.26116901872236153,0.6786584273197421,0.03402008941338926,0.09641873278236915,0.2928870292887029,0.14507772020725387,0.10319410319410319
fold4,0.13366093366093365,0.18224647102207747,0.7259876852392922,0.03927841343040363,0.06441441441441441,0.5909090909090909,0.11616571892770106,0.002457002457002457
fold5,0.08028255528255528,0.2715671001705643,0.6916421235487955,0.03532979154889407,0.06913183279742766,0.3659574468085106,0.1162947937795808,0.09336609336609336
fold6,0.092997542997543,0.20612414453121297,0.7045727657144859,0.03928962555327282,0.07543391188251002,0.4669421487603306,0.12988505747126436,0.051597051597051594
fold7,0.10416666666666667,0.2108748629127222,0.7279195855462514,0.04130628924339083,0.06635622817229336,0.4851063829787234,0.11674347158218126,0.06763285024154589
fold8,0.10608108108108108,0.2064080466105375,0.7336690448539965,0.04888120836381518,0.07652769845802398,0.5491803278688525,0.1343358395989975,0.0687960687960688
fold9,0.09428746928746928,0.25703845719606927,0.7180064598546874,0.04281280291282236,0.07009345794392523,0.4251012145748988,0.12034383954154727,0.056511056511056514
fold10,0.090625,0.2213966164468447,0.7231049518096333,0.037793739449477115,0.06976744186046512,0.46153846153846156,0.12121212121212122,0.0763888888888889
mean(std),0.09699340805764953(0.02058976675679791),0.23519584668230892(0.03179875356484321),0.7098700730903127(0.017894083448847468),0.03922733131603921(0.004415385044249759),0.06894990595557285(0.012455787421910594),0.43607200448332845(0.08799175862266499),0.11778451380097987(0.016910779588813225),0.06196124086065531(0.027348760568236697)
