folds,hamming,label_ranking,micro_roc,micro_auprc,precision,recall,fscore,accuracy
fold1,0.03253588516746411,0.3557534825713496,0.5450135331826206,0.02103382369294039,0.05637982195845697,0.07755102040816327,0.06529209621993128,0.3373205741626794
fold2,0.03180147058823529,0.3877149045628148,0.5444734670895953,0.018564958420790655,0.04838709677419355,0.06276150627615062,0.0546448087431694,0.39705882352941174
fold3,0.036732186732186735,0.33881799614658786,0.5512215168296511,0.019273144885175418,0.08352668213457076,0.1506276150627615,0.10746268656716418,0.3464373464373464
fold4,0.027518427518427518,0.3967304625199362,0.5469220054849072,0.01888718851603044,0.04424778761061947,0.04132231404958678,0.042735042735042736,0.4152334152334152
fold5,0.02985257985257985,0.4218799218799219,0.5120467037520802,0.01476808338923355,0.022813688212927757,0.02553191489361702,0.024096385542168676,0.3857493857493858
fold6,0.03525798525798526,0.35217554052891764,0.5639045283979475,0.021886376815182393,0.06770833333333333,0.10743801652892562,0.08306709265175719,0.36117936117936117
fold7,0.03804347826086957,0.3156070222870375,0.5674885797139227,0.01955235792252438,0.09109730848861283,0.18723404255319148,0.12256267409470752,0.28502415458937197
fold8,0.03802211302211302,0.3425363930718836,0.5815294174173683,0.030107718875865098,0.10021321961620469,0.19262295081967212,0.13183730715287517,0.32186732186732187
fold9,0.039373464373464374,0.37507219011513426,0.5713652080438346,0.021073828273188086,0.05429864253393665,0.09716599190283401,0.06966618287373004,0.31695331695331697
fold10,0.03425925925925926,0.3233886259482477,0.576755857202883,0.021627221813774432,0.08944954128440367,0.16666666666666666,0.11641791044776119,0.28703703703703703
mean(std),0.0343396850032585(0.0036817250862874996),0.3609676539631831(0.0321064075027319),0.5560720817114811(0.019503238209024727),0.020677470260470485(0.0037068023306640672),0.06581221219472597(0.023532851176383852),0.11089220391615692(0.05740433111518124),0.08177821870283074(0.03469412704866215),0.34538607367386476(0.042312210108397925)
